XM,SXZY,HDHD,CSD
25784,4002,917,2291
25785,4002,917,3469
25786,4002,917,2698
25787,4002,1040,578
25788,4002,1040,601
25789,4002,1081,2390
25790,4002,1648,2814
25791,4002,1777,2219
25792,4002,1828,1218
25793,4002,1848,946
25794,4002,2005,165
25795,4002,2142,3525
25796,4002,2142,3525
25797,4003,2208,871
25798,4003,2601,201
25799,4004,399,3153
25800,4004,1474,166
25801,4005,141,425
25802,4005,663,2380
25803,4005,798,415
25804,4005,866,1058
25805,4005,989,276
25806,4006,680,3345
25807,4006,917,3156
25808,4006,1035,596
25809,4006,1337,2527
25810,4006,2563,1556
25811,4007,1484,3378
25812,4007,1649,1591
25813,4007,2238,2588
25814,4008,296,1385
25815,4008,1083,1903
25816,4008,2137,910
25817,4009,758,2555
25818,4009,1083,3713
25819,4009,1114,2184
25820,4009,1406,335
25821,4009,1410,1236
25822,4009,1610,1885
25823,4009,1942,3190
25824,4009,2039,103
25825,4009,2457,2085
25826,4010,226,1115
25827,4010,296,3268
25828,4010,705,546
25829,4011,705,3691
25830,4011,755,2585
25831,4011,921,287
25832,4011,1083,2223
25833,4011,1240,790
25834,4011,1576,2885
25835,4011,1581,3081
25836,4011,1615,3610
25837,4011,1733,2379
25838,4011,2475,2333
25839,4011,2547,1771
25840,4012,623,1793
25841,4012,745,3525
25842,4013,138,1450
25843,4013,514,2217
25844,4013,745,1136
25845,4013,745,3525
25846,4013,854,2716
25847,4013,898,596
25848,4013,898,3469
25849,4013,898,1766
25850,4013,979,1221
25851,4013,1085,1478
25852,4013,1158,2961
25853,4013,1737,3307
25854,4013,1787,952
25855,4013,1877,2912
25856,4013,2084,3217
25857,4013,2236,155
25858,4014,522,873
25859,4014,872,2783
25860,4014,898,696
25861,4014,898,1160
25862,4014,898,3372
25863,4014,1075,1137
25864,4014,1089,1215
25865,4014,1211,2235
25866,4014,1251,1138
25867,4014,1433,2643
25868,4014,1507,2238
25869,4014,1876,668
25870,4014,1876,935
25871,4014,1876,1131
25872,4014,1903,388
25873,4014,2176,1107
25874,4015,796,2060
25875,4015,898,1119
25876,4016,375,3584
25877,4016,528,2508
25878,4016,564,3384
25879,4016,712,3548
25880,4016,886,3588
25881,4016,1088,863
25882,4016,2277,2910
25883,4017,353,2565
25884,4017,458,898
25885,4017,1192,1804
25886,4017,1359,2238
25887,4018,574,1452
25888,4018,898,2535
25889,4018,1792,2341
25890,4019,688,2100
25891,4019,898,165
25892,4019,898,1150
25893,4019,925,1058
25894,4019,1011,504
25895,4019,1040,98
25896,4019,1040,1166
25897,4019,1040,2344
25898,4019,1109,484
25899,4019,1745,453
25900,4019,1809,1413
25901,4019,1832,812
25902,4019,1832,957
25903,4019,1832,3354
25904,4019,1874,390
25905,4019,2064,2016
25906,4019,2142,192
25907,4019,2142,954
25908,4020,719,992
25909,4020,1441,1901
25910,4020,1843,3424
25911,4021,343,3255
25912,4021,2055,2419
25913,4022,55,420
25914,4022,898,3156
25915,4023,105,837
25916,4023,722,1663
25917,4023,1696,3067
25918,4023,1843,269
25919,4023,2471,189
25920,4024,210,3615
25921,4024,1109,2027
25922,4024,1615,933
25923,4024,2251,506
25924,4024,2334,2296
25925,4025,130,2503
25926,4025,291,1486
25927,4025,1888,1097
25928,4025,2353,1896
25929,4026,61,2788
25930,4026,313,708
25931,4026,670,2110
25932,4026,692,2313
25933,4026,692,2533
25934,4026,692,3372
25935,4026,737,46
25936,4026,835,172
25937,4026,1219,3498
25938,4026,1327,1555
25939,4026,1382,3679
25940,4026,1540,288
25941,4026,1843,1771
25942,4026,1869,373
25943,4026,1870,683
25944,4026,1961,1315
25945,4026,2221,2819
25946,4026,2583,444
25947,4026,2583,3706
25948,4026,2583,3725
25949,4027,1180,1262
25950,4027,1717,1557
25951,4027,2347,2148
25952,4028,584,1189
25953,4028,1200,2549
25954,4028,1569,2401
25955,4028,1784,1411
25956,4029,1843,2906
25957,4029,1908,3536
25958,4030,151,3540
25959,4030,505,3467
25960,4030,977,3024
25961,4030,1051,2914
25962,4030,1801,3199
25963,4030,2313,288
25964,4031,151,1061
25965,4031,508,1361
25966,4031,1987,2511
25967,4031,2178,1771
25968,4032,54,1758
25969,4032,120,3692
25970,4032,640,1269
25971,4032,2520,905
25972,4033,42,2437
25973,4033,702,571
25974,4033,876,1133
25975,4033,943,1414
25976,4033,962,3715
25977,4033,1096,1719
25978,4033,1313,2444
25979,4033,1398,3372
25980,4033,1687,2662
25981,4033,1801,276
25982,4033,1801,1359
25983,4033,1801,3156
25984,4033,1808,3395
25985,4033,1861,2269
25986,4033,1908,3438
25987,4033,2378,1153
25988,4033,2410,1833
25989,4033,2508,547
25990,4033,2524,3548
25991,4034,272,1031
25992,4034,314,790
25993,4034,805,357
25994,4034,1032,2490
25995,4034,2178,3612
25996,4035,38,492
25997,4035,247,3616
25998,4035,813,2639
25999,4036,551,2011
26000,4036,987,1143
26001,4037,554,1554
26002,4037,556,1940
26003,4037,801,3523
26004,4037,806,3159
26005,4037,971,3005
26006,4037,1073,403
26007,4037,1214,2616
26008,4037,1753,2035
26009,4037,2221,1598
26010,4037,2375,2069
26011,4037,2422,1055
26012,4037,2422,1198
26013,4037,2422,1349
26014,4037,2422,3044
26015,4038,595,316
26016,4038,1046,437
26017,4038,1576,2911
26018,4039,640,1234
26019,4039,643,2062
26020,4039,1257,2218
26021,4039,1554,3190
26022,4039,1817,1076
26023,4039,2249,877
26024,4039,2594,2181
26025,4040,220,1726
26026,4040,297,954
26027,4040,1300,608
26028,4040,1420,376
26029,4040,2063,1579
26030,4040,2411,539
26031,4041,620,714
26032,4041,628,218
26033,4041,752,3525
26034,4041,927,1362
26035,4042,752,1094
26036,4042,2234,2560
26037,4042,2367,3328
26038,4043,515,2396
26039,4043,1242,945
26040,4043,1464,1422
26041,4044,863,2686
26042,4044,1639,2711
26043,4045,1315,883
26044,4045,1688,970
26045,4045,1972,2885
26046,4046,2150,2647
26047,4047,50,2702
26048,4047,363,1074
26049,4047,446,914
26050,4047,577,2178
26051,4047,1187,223
26052,4047,1388,2222
26053,4047,2259,1875
26054,4047,2398,3205
26055,4047,2451,2593
26056,4047,2547,1887
26057,4048,462,345
26058,4048,1051,1150
26059,4049,778,3484
26060,4050,574,1775
26061,4050,778,3156
26062,4050,854,882
26063,4050,1248,3607
26064,4050,1921,657
26065,4051,348,3372
26066,4051,1568,3223
26067,4052,198,1916
26068,4052,362,1008
26069,4052,362,1324
26070,4052,362,1524
26071,4052,362,1700
26072,4052,446,2533
26073,4052,473,1603
26074,4052,473,3696
26075,4052,552,1153
26076,4052,670,48
26077,4052,692,1923
26078,4052,733,3413
26079,4052,752,1184
26080,4052,952,2619
26081,4052,1011,3309
26082,4052,1029,1902
26083,4052,1063,3159
26084,4052,1071,1672
26085,4052,1071,1863
26086,4052,1484,1581
26087,4052,1520,3378
26088,4052,1602,2816
26089,4052,1782,823
26090,4052,1783,1011
26091,4052,1784,2171
26092,4052,1825,2459
26093,4052,1837,3372
26094,4052,1843,812
26095,4052,1843,916
26096,4052,1843,1300
26097,4052,1843,1796
26098,4052,1843,2051
26099,4052,1843,2616
26100,4052,1843,2937
26101,4052,1843,3030
26102,4052,1843,3156
26103,4052,1843,3354
26104,4052,1843,3372
26105,4052,1843,3372
26106,4052,1843,1065
26107,4052,1908,1766
26108,4052,2023,3691
26109,4052,2178,2220
26110,4052,2272,2163
26111,4052,2348,2498
26112,4052,2376,2177
26113,4052,2453,171
26114,4052,2453,963
26115,4052,2583,938
26116,4052,2583,3673
26117,4053,1574,2597
26118,4053,1681,3591
26119,4054,855,1498
26120,4054,1668,606
26121,4054,2025,13
26122,4055,771,614
26123,4055,1085,3218
26124,4055,1278,2023
26125,4055,1801,3205
26126,4056,1014,1305
26127,4056,1569,194
26128,4056,1730,810
26129,4056,1870,885
26130,4057,1687,3143
26131,4057,1723,3068
26132,4058,296,1237
26133,4058,556,3410
26134,4058,619,2568
26135,4058,1950,183
26136,4058,2500,2943
26137,4058,2538,2094
26138,4059,376,649
26139,4059,1555,365
26140,4059,1760,1872
26141,4059,1961,881
26142,4059,2130,2433
26143,4059,2347,1254
26144,4060,400,3370
26145,4060,746,2312
26146,4060,1434,2641
26147,4060,2022,275
26148,4060,2200,1820
26149,4060,2469,951
26150,4061,313,3156
26151,4061,985,1675
26152,4061,1496,2495
26153,4061,1899,3036
26154,4061,2294,1778
26155,4061,2359,1687
26156,4062,351,413
26157,4062,1253,2001
26158,4062,1257,2685
26159,4062,1392,1409
26160,4062,2014,2937
26161,4062,2360,1527
26162,4063,372,713
26163,4063,602,1130
26164,4064,34,314
26165,4064,237,569
26166,4064,646,494
26167,4064,734,3605
26168,4064,1392,1014
26169,4064,1445,1667
26170,4064,1773,699
26171,4064,1791,301
26172,4064,2116,2387
26173,4064,2216,789
26174,4065,1382,3562
26175,4065,1500,171
26176,4066,115,1150
26177,4066,2009,2242
26178,4067,131,1788
26179,4067,188,3498
26180,4067,323,2573
26181,4067,357,742
26182,4067,362,1598
26183,4067,461,2383
26184,4067,551,2732
26185,4067,610,3279
26186,4067,664,2288
26187,4067,723,2903
26188,4067,806,165
26189,4067,974,1234
26190,4067,1014,1771
26191,4067,1014,1869
26192,4067,1014,1910
26193,4067,1064,2701
26194,4067,1110,216
26195,4067,1125,3525
26196,4067,1165,2843
26197,4067,1257,970
26198,4067,1325,444
26199,4067,1576,2619
26200,4067,1593,2766
26201,4067,1601,1958
26202,4067,1687,1864
26203,4067,1758,1225
26204,4067,1798,3328
26205,4067,1843,1192
26206,4067,1843,3156
26207,4067,1908,1867
26208,4067,1951,2426
26209,4067,1961,2956
26210,4067,1961,3092
26211,4067,1961,3484
26212,4067,2030,39
26213,4067,2167,1865
26214,4067,2174,742
26215,4067,2178,3543
26216,4067,2196,9
26217,4067,2204,1228
26218,4067,2221,2906
26219,4067,2230,3572
26220,4067,2277,2929
26221,4067,2317,2418
26222,4067,2434,1809
26223,4067,2555,734
26224,4067,2563,406
26225,4067,2567,3372
26226,4068,1510,3262
26227,4068,2178,1782
26228,4069,205,3281
26229,4069,1961,230
26230,4069,2274,1198
26231,4070,1046,2193
26232,4070,1908,1844
26233,4071,409,1480
26234,4071,931,3160
26235,4071,1274,2424
26236,4071,1475,3691
26237,4071,2108,2448
26238,4071,2499,3670
26239,4072,1622,72
26240,4072,1801,2937
26241,4073,1908,420
26242,4074,67,2383
26243,4074,344,2255
26244,4074,2060,1471
26245,4074,2306,3084
26246,4074,2352,2394
26247,4074,2510,1924
26248,4074,2606,2814
26249,4075,1415,2706
26250,4075,1432,2334
26251,4075,2002,3345
26252,4075,2081,469
26253,4075,2370,2930
26254,4076,513,505
26255,4076,933,1439
26256,4076,1388,2789
26257,4076,1484,2027
26258,4077,24,1219
26259,4077,996,3700
26260,4077,1537,3329
26261,4077,2080,1197
26262,4078,943,1309
26263,4078,1753,3720
26264,4078,1953,2998
26265,4078,2230,3203
26266,4079,115,3038
26267,4079,223,1120
26268,4079,1644,2281
26269,4079,1827,1990
26270,4079,1986,3272
26271,4079,2221,1553
26272,4080,1063,2248
26273,4080,1220,1793
26274,4081,165,1647
26275,4081,334,3190
26276,4081,509,328
26277,4081,2294,1674
26278,4082,166,102
26279,4082,581,2012
26280,4082,1025,1780
26281,4082,1085,3425
26282,4082,1500,569
26283,4082,1843,3143
26284,4082,1932,1978
26285,4082,2160,2208
26286,4083,2373,2912
26287,4084,14,3674
26288,4084,214,1814
26289,4084,363,2310
26290,4084,503,1873
26291,4084,2131,729
26292,4085,1176,474
26293,4085,1223,861
26294,4085,1303,3438
26295,4085,1427,272
26296,4085,1576,1939
26297,4085,2221,326
26298,4086,4,8
26299,4087,238,976
26300,4087,472,2536
26301,4087,752,682
26302,4087,876,935
26303,4087,1333,2718
26304,4087,1639,2678
26305,4087,1774,2833
26306,4088,173,2065
26307,4088,555,2052
26308,4088,1889,3599
26309,4088,2306,879
26310,4089,671,2373
26311,4089,927,1273
26312,4089,2380,2042
26313,4090,381,70
26314,4090,571,1567
26315,4090,710,1381
26316,4090,959,1521
26317,4090,988,3672
26318,4090,1402,1065
26319,4090,1669,3412
26320,4090,1718,165
26321,4090,2197,788
26322,4091,121,3452
26323,4091,1232,1371
26324,4091,1651,2785
26325,4091,2347,3533
26326,4091,2398,830
26327,4091,2529,1469
26328,4092,163,1755
26329,4092,195,1924
26330,4092,1222,62
26331,4093,671,1550
26332,4093,1359,1563
26333,4093,1579,3229
26334,4093,1613,2132
26335,4093,1875,2288
26336,4093,2160,3233
26337,4094,129,11
26338,4094,383,2591
26339,4094,652,1225
26340,4094,895,700
26341,4094,1108,1405
26342,4094,2052,388
26343,4095,705,1587
26344,4095,1555,2060
26345,4095,1827,2688
26346,4096,461,3424
26347,4096,923,766
26348,4096,1166,895
26349,4096,1320,3277
26350,4096,1692,225
26351,4096,1737,3143
26352,4096,1837,2197
26353,4096,1858,3372
26354,4096,1888,112
26355,4096,2055,495
26356,4096,2245,3166
26357,4096,2563,1550
26358,4096,2598,237
26359,4097,902,2440
26360,4097,1766,2592
26361,4098,273,2964
26362,4098,745,3525
26363,4098,1071,3573
26364,4098,1108,834
26365,4099,619,1731
26366,4099,1132,3252
26367,4099,2454,839
26368,4100,323,2231
26369,4100,1089,1500
26370,4101,263,566
26371,4101,506,2177
26372,4101,529,3525
26373,4101,620,2106
26374,4101,830,1167
26375,4101,898,1025
26376,4101,1109,2027
26377,4101,1571,3578
26378,4101,1576,2609
26379,4101,1576,2897
26380,4101,1744,2099
26381,4101,1789,2291
26382,4101,1791,639
26383,4101,1876,2527
26384,4101,1888,1672
26385,4101,2030,2204
26386,4101,2305,3701
26387,4101,2563,126
26388,4101,2563,1548
26389,4102,127,3276
26390,4102,454,1667
26391,4102,745,954
26392,4102,898,901
26393,4102,1268,1851
26394,4102,1687,3672
26395,4102,1977,3195
26396,4102,2437,1538
26397,4103,362,1386
26398,4103,2061,3440
26399,4103,2564,461
26400,4104,480,2217
26401,4104,1345,3181
26402,4104,1398,3472
26403,4105,860,1120
26404,4105,996,1251
26405,4105,1757,1490
26406,4105,1760,1556
26407,4105,2281,1958
26408,4105,2500,3507
26409,4106,1832,659
26410,4106,2105,1708
26411,4106,2453,1932
26412,4107,166,2721
26413,4107,205,2553
26414,4107,595,3156
26415,4107,703,1645
26416,4107,726,3556
26417,4107,996,3234
26418,4107,2251,987
26419,4107,2506,785
26420,4108,564,2989
26421,4108,1604,2632
26422,4108,1658,2531
26423,4108,2042,1193
26424,4108,2290,3494
26425,4109,1139,1661
26426,4109,1222,2233
26427,4109,1232,2143
26428,4110,190,3696
26429,4110,538,2302
26430,4110,781,1166
26431,4110,874,3004
26432,4110,1225,2623
26433,4110,1726,2312
26434,4110,2121,2377
26435,4111,62,2610
26436,4111,1222,3198
26437,4111,1922,1060
26438,4111,2581,3231
26439,4112,381,939
26440,4112,1812,3507
26441,4113,975,12
26442,4113,2166,1438
26443,4114,125,3620
26444,4114,203,898
26445,4114,379,60
26446,4114,612,1791
26447,4114,627,1056
26448,4114,1345,2041
26449,4114,1545,3430
26450,4114,1623,2335
26451,4114,1806,308
26452,4115,985,1012
26453,4115,1479,913
26454,4115,1574,2573
26455,4115,1782,925
26456,4115,1784,1311
26457,4115,1784,2835
26458,4115,1784,2064
26459,4115,1795,1712
26460,4115,1797,685
26461,4115,2017,3723
26462,4115,2017,200
26463,4115,2262,2544
26464,4116,281,3639
26465,4116,313,2858
26466,4116,2017,1758
26467,4116,2017,3138
26468,4116,2018,2346
26469,4116,2018,3699
26470,4116,2040,2206
26471,4117,389,3571
26472,4117,2167,685
26473,4118,519,685
26474,4118,2135,2816
26475,4118,2412,3199
26476,4119,933,2025
26477,4119,2017,1011
26478,4119,2453,1233
26479,4120,188,1359
26480,4120,302,718
26481,4120,435,184
26482,4120,933,20
26483,4120,1172,1581
26484,4120,1624,3656
26485,4120,2195,3431
26486,4121,473,2159
26487,4121,1529,36
26488,4122,1863,261
26489,4122,2495,3132
26490,4122,2530,2435
26491,4123,1636,2142
26492,4123,1763,3307
26493,4123,2069,1058
26494,4123,2147,2947
26495,4123,2391,1928
26496,4124,993,1882
26497,4124,1420,2411
26498,4124,1997,2102
26499,4125,323,3159
26500,4125,323,777
26501,4125,343,1512
26502,4125,729,782
26503,4125,815,367
26504,4125,1694,1811
26505,4125,2345,3728
26506,4125,2437,3519
26507,4126,394,2686
26508,4126,675,2047
26509,4126,719,2211
26510,4126,1037,2128
26511,4126,1186,1198
26512,4126,1291,3481
26513,4126,1451,3507
26514,4126,1610,1541
26515,4126,1718,1408
26516,4126,2197,1372
26517,4126,2311,3192
26518,4127,570,1677
26519,4128,313,85
26520,4128,1827,2980
26521,4128,1986,1812
26522,4128,2109,2401
26523,4129,125,553
26524,4129,378,3577
26525,4129,752,162
26526,4129,752,3159
26527,4129,776,1098
26528,4129,781,925
26529,4129,966,1303
26530,4129,1150,3540
26531,4129,1398,3438
26532,4129,1438,1194
26533,4129,1445,3143
26534,4129,1782,3159
26535,4129,1837,2053
26536,4129,1843,1150
26537,4129,1843,3372
26538,4129,2178,2138
26539,4129,2221,2147
26540,4129,2221,3581
26541,4130,49,2130
26542,4130,296,1797
26543,4130,617,836
26544,4130,1360,851
26545,4130,1986,3087
26546,4130,2112,1560
26547,4131,59,451
26548,4131,583,2144
26549,4131,765,192
26550,4131,1135,606
26551,4131,1906,788
26552,4132,18,1035
26553,4132,125,2247
26554,4132,454,1398
26555,4132,765,786
26556,4132,770,165
26557,4132,776,1085
26558,4132,825,1166
26559,4132,965,3132
26560,4132,1014,2824
26561,4132,1085,3620
26562,4132,1300,2178
26563,4132,1453,1287
26564,4132,1453,2198
26565,4132,1602,3023
26566,4132,1837,2629
26567,4132,1843,3143
26568,4132,1843,2878
26569,4132,1854,3681
26570,4132,2028,3175
26571,4132,2069,2533
26572,4132,2178,3621
26573,4132,2408,1515
26574,4133,134,2027
26575,4133,291,2430
26576,4133,921,1743
26577,4134,45,2328
26578,4134,323,1158
26579,4134,331,2536
26580,4134,373,398
26581,4134,412,1058
26582,4134,506,2140
26583,4134,513,737
26584,4134,559,3446
26585,4134,643,357
26586,4134,653,3729
26587,4134,692,1556
26588,4134,733,1286
26589,4134,770,859
26590,4134,814,2156
26591,4134,849,1348
26592,4134,927,1452
26593,4134,927,353
26594,4134,975,1548
26595,4134,1014,1854
26596,4134,1063,3156
26597,4134,1080,400
26598,4134,1096,1448
26599,4134,1106,1442
26600,4134,1128,1958
26601,4134,1180,160
26602,4134,1185,2957
26603,4134,1245,1672
26604,4134,1254,2360
26605,4134,1257,358
26606,4134,1257,790
26607,4134,1257,963
26608,4134,1257,2891
26609,4134,1257,3514
26610,4134,1368,3143
26611,4134,1383,641
26612,4134,1398,666
26613,4134,1398,1025
26614,4134,1398,2599
26615,4134,1398,2736
26616,4134,1398,2969
26617,4134,1398,3225
26618,4134,1398,3490
26619,4134,1398,1300
26620,4134,1398,3602
26621,4134,1399,3378
26622,4134,1404,1470
26623,4134,1416,358
26624,4134,1457,317
26625,4134,1484,2016
26626,4134,1489,3128
26627,4134,1543,1958
26628,4134,1558,589
26629,4134,1558,1778
26630,4134,1565,301
26631,4134,1576,2736
26632,4134,1579,2757
26633,4134,1581,1328
26634,4134,1608,668
26635,4134,1801,3689
26636,4134,1837,596
26637,4134,1837,1524
26638,4134,1837,1535
26639,4134,1837,3352
26640,4134,1861,1916
26641,4134,1908,2123
26642,4134,1950,3163
26643,4134,1987,1983
26644,4134,2008,39
26645,4134,2029,3340
26646,4134,2077,2616
26647,4134,2129,3502
26648,4134,2177,3083
26649,4134,2178,347
26650,4134,2178,3565
26651,4134,2178,3565
26652,4134,2182,662
26653,4134,2184,3642
26654,4134,2197,1324
26655,4134,2197,1342
26656,4134,2197,1347
26657,4134,2197,1543
26658,4134,2221,3043
26659,4134,2221,3248
26660,4134,2221,1423
26661,4134,2221,1270
26662,4134,2286,2834
26663,4134,2306,1396
26664,4134,2340,1535
26665,4134,2340,2741
26666,4134,2340,3143
26667,4134,2375,1829
26668,4134,2460,2087
26669,4134,2504,1266
26670,4134,2510,2148
26671,4134,2543,2931
26672,4134,2563,477
26673,4134,2563,1371
26674,4134,2563,1774
26675,4134,2563,1818
26676,4135,168,3335
26677,4135,416,32
26678,4135,1716,2467
26679,4135,2307,2775
26680,4136,418,563
26681,4136,1628,3573
26682,4136,2030,1234
26683,4136,2290,379
26684,4137,1437,2397
26685,4137,2098,3129
26686,4138,529,392
26687,4138,1544,701
26688,4138,1752,2999
26689,4138,1758,952
26690,4138,2280,398
26691,4139,408,1703
26692,4140,770,1194
26693,4140,993,3319
26694,4140,1843,1178
26695,4140,2056,2238
26696,4140,2167,2495
26697,4141,1336,171
26698,4141,1508,1874
26699,4141,1508,1261
26700,4141,1745,3159
26701,4141,2249,75
26702,4141,2451,721
26703,4142,833,598
26704,4142,1618,2563
26705,4143,112,2089
26706,4143,898,1058
26707,4143,1238,3728
26708,4143,1734,730
26709,4143,1904,914
26710,4144,529,1248
26711,4144,1056,1662
26712,4144,1211,1417
26713,4144,1895,1981
26714,4144,2086,3588
26715,4145,553,1288
26716,4145,1745,2529
26717,4145,1793,1794
26718,4146,189,1916
26719,4146,610,231
26720,4146,1970,1237
26721,4146,2148,2109
26722,4147,368,72
26723,4147,528,2350
26724,4147,538,160
26725,4147,538,1488
26726,4147,538,2357
26727,4147,583,2335
26728,4147,1097,1484
26729,4147,1250,1355
26730,4147,1251,2177
26731,4147,1260,3206
26732,4147,1287,1736
26733,4147,1557,423
26734,4147,1829,1665
26735,4147,1865,2059
26736,4147,2207,388
26737,4147,2547,784
26738,4148,538,2607
26739,4148,588,3352
26740,4148,1535,1074
26741,4149,421,1350
26742,4149,486,2062
26743,4149,1301,2680
26744,4150,1238,3204
26745,4150,1303,2535
26746,4151,1519,871
26747,4151,1598,171
26748,4151,1624,2709
26749,4151,2547,1386
26750,4152,216,2673
26751,4152,483,2619
26752,4153,170,1756
26753,4153,1989,1152
26754,4154,308,182
26755,4154,725,3289
26756,4155,1837,343
26757,4155,2192,2973
26758,4156,1096,3424
26759,4157,168,410
